id,merged,dsh1,dshpct,beds,bed_days,medicare_days,medicaid_days,days,employees,medicare_disch,medicaid_disch,discharges,status_cat,state_cat,city_cat,county_cat
50636,0.0,1857970.0,0.112000003457069,95.0,34675.0,7236.0,1651.0,22201.0,648.570007324219,1709.0,448.0,5681.0,3,4,2273,1346
50641,0.0,4088589.0,0.759500026702881,102.0,37332.0,3983.0,5538.0,20640.0,390.269989013672,607.0,952.0,3992.0,3,4,1614,893
50644,0.0,3232534.0,0.611599981784821,157.0,57305.0,5089.0,7423.0,15790.0,365.970001220703,690.0,1178.0,2599.0,3,4,1614,893
50660,0.0,,,36.0,13140.0,,,2.0,238.880004882812,,,2.0,4,4,1614,893
50663,0.0,13374386.0,0.566999971866608,141.0,51606.0,13525.0,13856.0,43043.0,520.0,2587.0,1857.0,7927.0,3,4,1614,893
50668,0.0,55307.0,0.119999997317791,6.0,2436.0,310.0,205.0,524.0,566.830017089844,65.0,48.0,113.0,2,4,2482,1348
50674,0.0,,,217.0,79422.0,2829.0,1195.0,43007.0,1864.0,627.0,269.0,11999.0,3,4,2456,1327
50677,0.0,,,262.0,95892.0,761.0,111.0,43127.0,1063.81994628906,173.0,23.0,10848.0,3,4,3128,893
50678,0.0,3737943.0,0.162900000810623,218.0,79570.0,11413.0,1899.0,49093.0,1042.76000976562,2303.0,346.0,12855.0,3,4,985,1131
50680,1.0,,,,,,,,,,,,5,55,3172,1739
50684,0.0,624989.0,0.0788000002503395,84.0,30744.0,4374.0,308.0,12541.0,234.089996337891,1021.0,76.0,3432.0,2,4,2739,1293
50686,0.0,,,226.0,81300.0,1689.0,144.0,51730.0,1229.33996582031,317.0,35.0,9439.0,3,4,2384,1293
50688,0.0,1570645.0,0.119999997317791,72.0,26280.0,5553.0,1379.0,12128.0,372.529998779297,1129.0,357.0,3021.0,3,4,1057,1364
50689,0.0,,,123.0,44895.0,6904.0,356.0,18632.0,441.0,1462.0,78.0,4443.0,2,4,2494,360
50690,0.0,,,140.0,55153.0,1053.0,186.0,32093.0,832.0,223.0,54.0,8518.0,3,4,2510,1428
50694,1.0,,,,,,,,,,,,5,55,3172,1739
50696,0.0,8182820.0,0.146300002932549,324.0,118530.0,27678.0,4560.0,75039.0,1804.5400390625,3412.0,621.0,10048.0,4,4,1614,893
50697,0.0,,,10.0,3660.0,147.0,2.0,507.0,53.439998626709,68.0,2.0,243.0,3,4,2340,1400
50701,0.0,4744853.0,0.195099994540215,242.0,88572.0,13702.0,8462.0,62644.0,1420.30004882812,2831.0,2682.0,16145.0,2,4,3079,1293
50704,0.0,14882879.0,0.537599980831146,120.0,45120.0,16735.0,15906.0,41142.0,563.049987792969,3078.0,2766.0,8139.0,2,4,2131,893
50708,0.0,,,31.0,11346.0,1548.0,,3599.0,164.0,812.0,,2000.0,3,4,998,552
50709,0.0,5126129.0,0.257299989461899,148.0,54168.0,8598.0,3723.0,29498.0,624.039978027344,2284.0,1020.0,9145.0,3,4,2923,1344
50710,0.0,,,169.0,61854.0,748.0,1.0,26506.0,752.0,191.0,1.0,7136.0,3,4,998,552
50714,0.0,276894.0,0.119999997317791,30.0,10980.0,565.0,1092.0,5687.0,180.830001831055,158.0,120.0,1547.0,3,4,2506,1365
50717,0.0,1315216.0,0.602100014686584,164.0,59860.0,1832.0,20226.0,31783.0,1174.52001953125,192.0,820.0,2163.0,4,4,763,893
50720,1.0,,,,,,,,,,,,5,55,3172,1739
50723,0.0,,,254.0,92964.0,1020.0,163.0,45649.0,1141.48999023438,260.0,70.0,12164.0,3,4,148,893
50724,0.0,1980100.0,0.0816999971866608,47.0,17202.0,10654.0,1135.0,15922.0,305.910003662109,2322.0,277.0,3946.0,4,4,146,796
50726,0.0,,,23.0,8418.0,790.0,,1918.0,138.610000610352,274.0,,796.0,3,4,1831,1474
50727,0.0,1140786.0,0.137500002980232,130.0,47450.0,5122.0,303.0,11532.0,348.269989013672,993.0,91.0,2840.0,3,4,1605,893
50732,0.0,,,57.0,20805.0,4622.0,24.0,10903.0,404.600006103516,1078.0,8.0,3208.0,3,4,998,552
50735,0.0,5033664.0,0.459399998188019,156.0,56940.0,6520.0,5110.0,30331.0,534.179992675781,1333.0,1145.0,7654.0,3,4,3072,893
50736,0.0,4194077.0,0.727299988269806,101.0,36865.0,3493.0,4303.0,15299.0,291.720001220703,705.0,992.0,4681.0,3,4,1842,893
50737,0.0,21027312.0,0.728500008583069,182.0,66430.0,17435.0,9950.0,58800.0,958.570007324219,2811.0,1805.0,12442.0,2,4,1842,893
50738,0.0,3795932.0,0.804400026798248,104.0,37960.0,2638.0,4386.0,12378.0,265.779998779297,532.0,872.0,3829.0,3,4,2631,893
50739,0.0,28013306.0,0.430200010538101,369.0,134685.0,29477.0,9831.0,71613.0,1080.0,6491.0,1782.0,17990.0,4,4,1332,893
50740,0.0,,,90.0,32940.0,6967.0,309.0,15800.0,406.070007324219,1622.0,84.0,4427.0,3,4,1691,893
50742,0.0,7132976.0,0.22409999370575,204.0,74664.0,18922.0,1750.0,29976.0,646.859985351562,3232.0,111.0,6034.0,2,4,1614,893
50744,0.0,2125442.0,0.5867999792099,103.0,37595.0,1663.0,7500.0,17920.0,394.299987792969,315.0,1408.0,3621.0,3,4,69,1131
50745,0.0,506013.0,0.119999997317791,75.0,27375.0,2104.0,808.0,9412.0,258.910003662109,420.0,51.0,2071.0,3,4,2073,1131
50746,0.0,4634155.0,0.417899996042252,228.0,83220.0,5384.0,10374.0,37509.0,960.400024414062,837.0,1849.0,7352.0,3,4,2503,1131
50747,0.0,2866987.0,0.674700021743774,109.0,39785.0,3078.0,7039.0,17264.0,351.910003662109,432.0,1287.0,3603.0,3,4,2503,1131
50748,0.0,,,201.0,73566.0,844.0,102.0,32487.0,1051.0,212.0,25.0,8502.0,3,4,1680,1350
50749,0.0,,,21.0,7035.0,714.0,,2633.0,82.9000015258789,281.0,,1175.0,3,4,2811,1614
50751,0.0,8536.0,0.0254999995231628,17.0,6222.0,54.0,,637.0,43.310001373291,23.0,,214.0,3,4,2,1601
50752,1.0,7086722.0,0.296999990940094,283.0,103578.0,16896.0,5263.0,35870.0,607.0,2893.0,894.0,7021.0,3,4,664,893
50754,0.0,,,16.0,5856.0,46.0,,356.0,40.8300018310547,37.0,,304.0,3,4,1766,1354
50755,0.0,2055449.0,0.119999997317791,82.0,30012.0,7751.0,1070.0,13829.0,339.910003662109,1776.0,234.0,3692.0,2,4,2577,893
50757,0.0,7171463.0,0.252099990844727,254.0,92964.0,11929.0,5573.0,27586.0,651.469970703125,2764.0,533.0,6901.0,3,4,2479,1346
50758,0.0,3561856.0,0.54229998588562,102.0,37332.0,3164.0,5673.0,14680.0,320.0,825.0,1337.0,4925.0,3,4,1839,1345
50760,0.0,,,146.0,53436.0,1387.0,258.0,28587.0,820.0,355.0,57.0,7752.0,3,4,87,360
50761,0.0,10888974.0,0.190400004386902,249.0,91134.0,33143.0,8897.0,68246.0,1042.48999023438,5915.0,1439.0,14177.0,2,4,2780,893
50763,0.0,8613768.0,0.641099989414215,211.0,77226.0,18124.0,30098.0,55665.0,895.260009765625,2020.0,2966.0,6239.0,3,4,1614,893
50764,0.0,9633344.0,0.205799996852875,183.0,66978.0,17340.0,5795.0,29392.0,585.570007324219,4015.0,1291.0,8149.0,3,4,2340,1400
50765,0.0,,,71.0,25986.0,1557.0,455.0,12862.0,258.899993896484,408.0,115.0,3886.0,3,4,1855,1293
50766,0.0,,,14.0,5124.0,669.0,35.0,1290.0,98.2399978637695,231.0,20.0,530.0,3,4,3163,1507
50767,0.0,,,64.0,23424.0,1272.0,41.0,14935.0,408.0,261.0,3.0,3584.0,3,4,2891,1425
50768,0.0,,,112.0,33376.0,2654.0,134.0,4481.0,151.809997558594,388.0,18.0,808.0,3,4,69,1131
50769,0.0,,,70.0,25620.0,4216.0,7.0,9429.0,208.210006713867,1536.0,1.0,3855.0,3,4,1343,1131
50770,0.0,1018245.0,0.0526000000536442,106.0,38796.0,9497.0,999.0,27956.0,587.219970703125,2310.0,309.0,7286.0,3,4,1904,1293
50771,0.0,3925140.0,0.415899991989136,117.0,42705.0,5474.0,1177.0,15200.0,316.239990234375,1008.0,256.0,3856.0,3,4,2013,893
50772,0.0,,,340.0,122424.0,2645.0,1335.0,74632.0,1668.0,634.0,200.0,17737.0,2,4,2426,1209
50773,0.0,598812.0,0.119999997317791,93.0,10230.0,2031.0,701.0,4567.0,114.199996948242,1010.0,57.0,1103.0,4,4,2487,13
51300,0.0,,,9.0,3285.0,964.0,46.0,1135.0,119.059997558594,157.0,23.0,239.0,3,4,2264,1212
51301,0.0,,,25.0,9125.0,251.0,3547.0,5432.0,156.710006713867,50.0,1.0,110.0,4,4,2790,796
51302,0.0,,,4.0,1460.0,134.0,6.0,242.0,64.1500015258789,30.0,2.0,63.0,3,4,1603,733
51303,0.0,,,17.0,6205.0,292.0,256.0,1438.0,208.509994506836,106.0,121.0,631.0,2,4,1661,1008
51304,0.0,,,18.0,6570.0,581.0,34.0,4879.0,108.5,90.0,12.0,137.0,2,4,1694,935
51305,0.0,,,22.0,8030.0,1562.0,207.0,2134.0,127.25,164.0,82.0,477.0,2,4,907,1400
51306,0.0,,,15.0,5490.0,746.0,138.0,1030.0,88.3499984741211,163.0,46.0,290.0,2,4,3095,585
51307,0.0,,,8.0,2920.0,148.0,731.0,881.0,31.9200000762939,12.0,1.0,14.0,3,4,137,893
51308,0.0,,,4.0,1460.0,273.0,112.0,476.0,23.6900005340576,15.0,1.0,23.0,3,4,465,1004
51309,0.0,,,9.0,3285.0,170.0,336.0,953.0,37.7400016784668,11.0,7.0,24.0,3,4,1030,712
51310,0.0,,,25.0,9150.0,3482.0,133.0,5704.0,222.449996948242,646.0,32.0,1266.0,2,4,3092,978
51311,0.0,,,24.0,8760.0,1827.0,347.0,2653.0,142.020004272461,355.0,109.0,657.0,2,4,1138,210
51312,0.0,,,17.0,6205.0,673.0,93.0,1343.0,92.8099975585938,79.0,29.0,251.0,3,4,1486,1345
51314,0.0,,,25.0,9125.0,1269.0,267.0,2965.0,129.910003662109,251.0,42.0,730.0,2,4,1493,796
51315,0.0,,,,9150.0,1262.0,238.0,1909.0,15.4499998092651,198.0,55.0,364.0,3,4,3003,1571
51316,0.0,,,25.0,9150.0,2298.0,1947.0,5047.0,291.709991455078,675.0,381.0,1612.0,3,4,3162,1417
51317,0.0,,,25.0,9150.0,2961.0,2297.0,6339.0,260.75,588.0,697.0,1438.0,4,4,544,833
51318,0.0,,,25.0,9125.0,2796.0,1539.0,5805.0,186.089996337891,627.0,487.0,1613.0,3,4,982,712
51319,0.0,,,25.0,9125.0,1295.0,706.0,3064.0,194.369995117188,440.0,232.0,1092.0,4,4,1890,1417
51320,0.0,,,25.0,9150.0,1669.0,1171.0,4667.0,165.229995727539,415.0,358.0,1256.0,3,4,2750,852
51321,0.0,,,25.0,9150.0,2668.0,218.0,3939.0,246.770004272461,504.0,20.0,764.0,3,4,1221,1428
51323,0.0,,,25.0,8375.0,543.0,202.0,1028.0,83.9899978637695,144.0,52.0,342.0,3,4,1932,1345
51324,0.0,,,25.0,9125.0,979.0,704.0,2737.0,259.220001220703,298.0,161.0,756.0,4,4,261,732
51325,0.0,,,25.0,9125.0,3281.0,389.0,5575.0,216.5,512.0,182.0,964.0,2,4,960,979
51326,0.0,,,24.0,8760.0,518.0,200.0,1045.0,145.850006103516,176.0,66.0,399.0,3,4,2309,1212
51327,0.0,,,10.0,3650.0,689.0,63.0,879.0,59.2299995422363,138.0,19.0,196.0,3,4,502,1213
51328,0.0,,,35.0,12775.0,1911.0,1052.0,5842.0,319.260009765625,477.0,259.0,1688.0,3,4,2853,1061
51329,0.0,,,25.0,9150.0,3807.0,1721.0,7306.0,270.079986572266,936.0,469.0,1984.0,3,4,1501,833
51330,0.0,,,16.0,5840.0,815.0,120.0,1206.0,80.4300003051758,121.0,36.0,204.0,3,4,51,1004
51331,0.0,,,11.0,4026.0,521.0,,755.0,59.9700012207031,151.0,,227.0,2,4,2621,1363
51332,0.0,,,25.0,9125.0,2832.0,421.0,4541.0,191.009994506836,751.0,151.0,1298.0,2,4,2473,220
51333,0.0,,,25.0,3625.0,1087.0,588.0,2907.0,418.859985351562,265.0,196.0,824.0,3,4,2371,796
51990,0.0,,,9.0,3294.0,345.0,,599.0,23.7700004577637,14.0,,19.0,3,4,865,1347
51991,0.0,,,23.0,8395.0,1321.0,791.0,4416.0,26.9699993133545,45.0,,59.0,3,4,1614,893
51993,0.0,,,13.0,4745.0,2134.0,,3286.0,49.5200004577637,58.0,,69.0,1,4,2482,1348
51994,0.0,,,21.0,7686.0,446.0,4149.0,6022.0,28.7199993133545,10.0,3.0,18.0,3,4,455,13
52031,0.0,,,105.0,38325.0,17754.0,2755.0,25087.0,315.339996337891,609.0,96.0,773.0,3,4,1614,893
52032,0.0,,,81.0,29565.0,22219.0,18.0,27628.0,269.899993896484,774.0,3.0,861.0,2,4,1614,893
52033,0.0,,,39.0,14235.0,7022.0,85.0,11902.0,136.300003051758,232.0,1.0,346.0,3,4,948,1327
52034,0.0,,,99.0,36135.0,9326.0,505.0,17765.0,195.600006103516,306.0,6.0,517.0,3,4,2487,13
52035,0.0,,,109.0,39785.0,23058.0,,34185.0,364.5,815.0,1.0,1003.0,2,4,3052,1131
52036,0.0,,,70.0,25550.0,14191.0,287.0,18319.0,196.0,552.0,10.0,664.0,3,4,2479,1346
52037,0.0,,,91.0,33215.0,19733.0,44.0,26366.0,263.600006103516,777.0,3.0,935.0,2,4,2068,1345
52038,0.0,,,216.0,78840.0,47155.0,116.0,58337.0,555.299987792969,1920.0,3.0,2194.0,3,4,1474,893
52039,0.0,,,48.0,17520.0,9825.0,61.0,15380.0,174.800003051758,358.0,1.0,466.0,2,4,331,1131
52043,0.0,,,220.0,80300.0,7012.0,2530.0,16418.0,195.479995727539,271.0,55.0,458.0,3,4,1420,1657
52044,0.0,,,110.0,40150.0,13243.0,529.0,27819.0,240.330001831055,506.0,19.0,1058.0,3,4,2479,1400
52045,0.0,,,91.0,33215.0,19917.0,3906.0,26704.0,264.5,744.0,130.0,929.0,3,4,148,893
52046,0.0,,,213.0,77745.0,42096.0,1942.0,48002.0,609.200012207031,1487.0,39.0,1606.0,3,4,1614,893
52047,0.0,,,50.0,18250.0,14871.0,55.0,16878.0,233.850006103516,569.0,3.0,635.0,3,4,2340,1400
52049,0.0,,,55.0,20130.0,13232.0,,18667.0,242.300003051758,480.0,,748.0,3,4,2317,1345
52050,0.0,,,84.0,30744.0,27231.0,29.0,28134.0,295.600006103516,1059.0,,1098.0,2,4,1033,893
52051,0.0,,,100.0,36600.0,13361.0,11988.0,29401.0,348.739990234375,524.0,907.0,1656.0,3,4,2479,1346
52052,0.0,,,40.0,14640.0,9185.0,86.0,12121.0,136.5,355.0,4.0,467.0,3,4,2179,1293
52053,0.0,,,135.0,49275.0,5042.0,28.0,5807.0,164.020004272461,224.0,1.0,285.0,3,4,2870,1131
52054,0.0,,,49.0,17885.0,13039.0,,14205.0,164.970001220703,461.0,,849.0,3,4,1838,893
53027,0.0,,,68.0,24820.0,13379.0,344.0,21714.0,384.820007324219,897.0,11.0,1338.0,2,4,2238,893
53031,0.0,,,66.0,22458.0,13694.0,1018.0,19984.0,187.820007324219,1140.0,170.0,1645.0,2,4,146,796
53032,0.0,,,62.0,22692.0,13662.0,427.0,17664.0,223.419998168945,1215.0,58.0,1521.0,3,4,998,552
53034,0.0,,,48.0,17568.0,10073.0,19.0,15105.0,148.330001831055,901.0,40.0,1387.0,3,4,2870,1131
53037,0.0,,,60.0,21900.0,6237.0,3114.0,14762.0,165.820007324219,514.0,176.0,1054.0,2,4,2477,1345
53300,0.0,,,348.0,127368.0,87.0,48278.0,79699.0,2068.19995117188,9.0,5768.0,12790.0,2,4,1649,916
53301,0.0,,,190.0,69540.0,89.0,26983.0,50569.0,1824.96997070312,15.0,4022.0,10190.0,3,4,2028,13
53302,0.0,,,347.0,126655.0,303.0,61383.0,102788.0,5304.85009765625,52.0,5881.0,13834.0,2,4,1614,1596
53303,0.0,,,339.0,123735.0,332.0,35578.0,85700.0,3038.9599609375,61.0,6930.0,17604.0,2,4,2479,1346
53304,0.0,,,279.0,101835.0,53.0,25536.0,58087.0,2298.5,14.0,4418.0,11469.0,2,4,2073,1131
53305,0.0,,,311.0,113515.0,295.0,29611.0,91788.0,2616.56005859375,48.0,2729.0,12671.0,3,4,2125,1364
53306,0.0,,,54.0,19710.0,,1281.0,7821.0,89.0999984741211,,118.0,1832.0,3,4,1820,1131
53308,0.0,,,6.0,2190.0,12.0,313.0,1630.0,54.9700012207031,1.0,17.0,70.0,3,4,2073,1131
53309,0.0,,,373.0,139785.0,107.0,40358.0,91032.0,2002.41003417969,36.0,5872.0,16385.0,3,4,1605,893
54009,0.0,,,74.0,27010.0,5733.0,3165.0,24945.0,322.609985351562,373.0,238.0,2005.0,3,4,1614,893
54032,0.0,,,97.0,35502.0,3756.0,6523.0,30138.0,205.160003662109,409.0,974.0,4982.0,2,4,2424,893
54053,0.0,,,166.0,60590.0,11185.0,9936.0,42888.0,,725.0,1740.0,5649.0,3,4,2836,893
54055,0.0,,,187.0,68442.0,10343.0,4471.0,58251.0,476.970001220703,862.0,636.0,6923.0,3,4,473,893
54069,0.0,,,95.0,34770.0,8942.0,4539.0,33375.0,279.679992675781,921.0,432.0,5329.0,3,4,632,893
54074,0.0,,,61.0,22326.0,5095.0,3333.0,20631.0,140.449996948242,403.0,375.0,2403.0,3,4,2899,1425
54075,0.0,,,66.0,24156.0,14120.0,418.0,21690.0,194.009994506836,1229.0,53.0,2258.0,3,4,1473,1346
54077,0.0,,,87.0,31842.0,4958.0,2081.0,22311.0,166.580001831055,553.0,238.0,3453.0,3,4,2913,1614
54078,0.0,,,118.0,43188.0,8829.0,513.0,18049.0,97.5199966430664,961.0,47.0,2778.0,3,4,2149,893
54087,0.0,,,120.0,43800.0,7957.0,8435.0,36435.0,,874.0,917.0,5764.0,3,4,2456,1327
54089,0.0,,,13.0,4745.0,2115.0,13.0,3291.0,23.2999992370605,114.0,1.0,174.0,3,4,2482,1348
54093,0.0,,,89.0,32574.0,2174.0,2750.0,25967.0,254.039993286133,270.0,533.0,4337.0,3,4,2342,1345
54095,0.0,,,80.0,29280.0,2235.0,2191.0,26244.0,198.940002441406,216.0,201.0,2904.0,3,4,2479,1346
54096,0.0,,,73.0,25830.0,4361.0,12.0,17521.0,149.009994506836,417.0,,2671.0,3,4,2456,1327
54104,0.0,,,125.0,45750.0,13342.0,5350.0,36230.0,216.0,1119.0,736.0,4177.0,3,4,2456,1327
54110,0.0,,,96.0,35040.0,8118.0,2393.0,31821.0,,652.0,368.0,3960.0,3,4,996,13
54111,0.0,,,106.0,38796.0,4134.0,5385.0,30256.0,181.0,409.0,1083.0,5492.0,3,4,516,1345
54122,0.0,,,151.0,55115.0,,,7244.0,249.5,,11.0,11.0,3,4,1915,1047
54123,0.0,,,35.0,12775.0,4711.0,6.0,11609.0,101.410003662109,589.0,2.0,1792.0,3,4,2718,1350
54124,0.0,,,16.0,5840.0,696.0,,3422.0,252.970001220703,111.0,,632.0,3,4,887,712
54125,0.0,,,16.0,5840.0,1046.0,2410.0,5072.0,41.2700004577637,113.0,179.0,534.0,3,4,2504,1363
54130,0.0,,,68.0,24888.0,1849.0,,5589.0,96.3399963378906,238.0,,875.0,3,4,2384,1293
54131,0.0,,,73.0,26718.0,2995.0,5228.0,19356.0,204.389999389648,381.0,664.0,3014.0,3,4,588,360
54133,0.0,,,952.0,347480.0,,,210376.0,1228.19995117188,,421.0,421.0,4,4,2013,893
54135,0.0,,,34.0,12410.0,9643.0,,10655.0,22.9400005340576,733.0,,815.0,3,4,1980,1131
54144,0.0,,,67.0,24455.0,2093.0,129.0,5672.0,93.2799987792969,220.0,21.0,725.0,3,4,2482,1348
54145,0.0,,,149.0,54534.0,10373.0,1141.0,40512.0,471.0,842.0,285.0,5795.0,3,4,2479,1346
54146,0.0,,,26.0,9490.0,810.0,,7784.0,60.0,89.0,,1296.0,3,4,2028,13
54147,0.0,,,10.0,3650.0,978.0,,3406.0,23.1399993896484,54.0,,195.0,3,4,2357,893
54148,0.0,,,3.0,1098.0,757.0,,826.0,10.0,143.0,,163.0,3,4,2780,1601
60001,0.0,5546662.0,0.144299998879433,278.0,101748.0,18969.0,11914.0,51164.0,1813.78002929688,4616.0,2594.0,13457.0,2,5,1118,1663
60003,0.0,1171639.0,0.0612000003457069,125.0,45750.0,10492.0,4721.0,29202.0,971.090026855469,2391.0,1679.0,7178.0,3,5,1608,160
60004,0.0,683379.0,0.119999997317791,89.0,32574.0,2937.0,2992.0,11296.0,473.440002441406,808.0,1197.0,3248.0,3,5,346,4
60006,0.0,760338.0,0.0966999977827072,53.0,19398.0,3837.0,709.0,9112.0,420.790008544922,1154.0,203.0,2918.0,3,5,1849,1019
60008,0.0,469294.0,0.119999997317791,49.0,17885.0,2240.0,1855.0,6684.0,439.519989013672,560.0,605.0,2016.0,3,5,25,14
60009,0.0,2920839.0,0.0935999974608421,283.0,103578.0,16997.0,9132.0,62335.0,1499.08996582031,3592.0,2168.0,16583.0,3,5,3057,755
60010,0.0,3158306.0,0.0749000012874603,197.0,66430.0,17636.0,8561.0,50260.0,2100.11010742188,4910.0,1714.0,12817.0,2,5,1008,848
60011,0.0,7190731.0,0.445600003004074,337.0,123252.0,10908.0,30503.0,93409.0,4682.72998046875,1635.0,9200.0,19059.0,2,5,727,438
60012,0.0,2675811.0,0.154699996113777,129.0,48189.0,10021.0,3005.0,26051.0,1044.48999023438,2114.0,1226.0,6129.0,2,5,2297,1245
60013,0.0,1057643.0,0.0781999975442886,82.0,29930.0,5662.0,2682.0,14932.0,770.239990234375,1459.0,611.0,4192.0,3,5,780,473
60014,0.0,5610592.0,0.245299994945526,363.0,124617.0,10875.0,20360.0,79119.0,1481.27001953125,2031.0,2066.0,10872.0,2,5,727,438
60015,0.0,1821522.0,0.0529000014066696,67.0,67160.0,15983.0,6130.0,52205.0,1330.9599609375,3117.0,760.0,10060.0,2,5,1505,438
60016,0.0,350675.0,0.0719000026583672,55.0,20075.0,3116.0,1102.0,6830.0,,647.0,331.0,1652.0,2,5,422,551
60020,0.0,6000333.0,0.143399998545647,263.0,95995.0,27237.0,11974.0,65433.0,2074.76000976562,4517.0,2193.0,11747.0,2,5,2297,1245
60022,0.0,6121950.0,0.151899993419647,509.0,139466.0,21013.0,21034.0,81740.0,3445.0400390625,4571.0,3302.0,15692.0,3,5,576,497
60023,0.0,4832801.0,0.116599999368191,288.0,105408.0,21566.0,6828.0,56583.0,1699.82995605469,4292.0,976.0,12721.0,4,5,1098,985
60024,0.0,11430734.0,0.167600005865097,471.0,142370.0,34202.0,33296.0,137634.0,4133.85986328125,6357.0,4192.0,24020.0,4,5,134,4
60027,0.0,,,134.0,49528.0,10474.0,3203.0,32597.0,1690.0,2345.0,656.0,8980.0,3,5,311,160
60028,0.0,409692.0,0.044599998742342,355.0,129930.0,4623.0,12191.0,84551.0,2230.0,948.0,1379.0,18477.0,3,5,727,438
60030,0.0,815380.0,0.0577999986708164,115.0,42090.0,5775.0,2908.0,17095.0,700.090026855469,1820.0,584.0,5378.0,3,5,1621,848
60031,0.0,2916608.0,0.0516999997198582,402.0,146730.0,26728.0,13075.0,86714.0,2377.22998046875,6640.0,2265.0,21533.0,2,5,576,497
60032,0.0,2791699.0,0.103699997067451,223.0,84285.0,12901.0,8436.0,54280.0,999.25,2970.0,1494.0,12360.0,3,5,727,438
60034,0.0,1810903.0,0.0401000007987022,336.0,122856.0,25106.0,11913.0,88958.0,1671.59997558594,4936.0,2000.0,19308.0,3,5,867,44
60036,0.0,537719.0,0.119999997317791,54.0,19710.0,2662.0,1087.0,5086.0,286.649993896484,706.0,477.0,1772.0,3,5,1472,849
60043,0.0,,,11.0,4026.0,212.0,7.0,339.0,38.3199996948242,42.0,3.0,73.0,2,5,508,290
60044,0.0,347573.0,0.119999997317791,36.0,13664.0,1574.0,1129.0,4382.0,228.649993896484,446.0,380.0,1491.0,3,5,967,1023
60049,0.0,119022.0,0.0366000011563301,39.0,14274.0,1806.0,611.0,5035.0,374.920013427734,411.0,169.0,1544.0,4,5,2708,1315
60054,0.0,,,42.0,15330.0,2435.0,350.0,4690.0,437.440002441406,692.0,95.0,1409.0,3,5,1098,985
60064,0.0,,,176.0,64240.0,13448.0,2778.0,35481.0,1272.0,2953.0,547.0,8525.0,4,5,727,438
60065,0.0,1834639.0,0.167099997401237,109.0,42690.0,6381.0,7262.0,29229.0,582.409973144531,1332.0,1670.0,7033.0,3,5,2809,4
60071,0.0,310348.0,0.0474999994039536,49.0,17934.0,3933.0,435.0,7233.0,385.160003662109,1020.0,450.0,2198.0,2,5,719,434
60075,0.0,776335.0,0.119999997317791,49.0,17934.0,2589.0,3602.0,10973.0,661.260009765625,766.0,898.0,3516.0,3,5,1072,564
60076,0.0,227520.0,0.0615000016987324,35.0,12810.0,2066.0,693.0,4130.0,233.110000610352,567.0,184.0,1252.0,2,5,2710,890
60096,0.0,85990.0,0.0291000008583069,58.0,21228.0,1164.0,1082.0,7802.0,524.700012207031,309.0,276.0,2277.0,3,5,2892,478
60100,0.0,3015682.0,0.087399996817112,267.0,91245.0,19965.0,11713.0,65025.0,1286.63000488281,3894.0,2744.0,13919.0,2,5,134,44
60103,0.0,1165168.0,0.190799996256828,114.0,41610.0,2466.0,5885.0,17927.0,,673.0,1255.0,4459.0,2,5,1619,160
60104,0.0,1853258.0,0.129600003361702,138.0,50370.0,6926.0,5318.0,23788.0,714.320007324219,1641.0,1221.0,5826.0,4,5,3052,4
60107,0.0,1039.0,0.119999997317791,24.0,8760.0,5.0,72.0,152.0,1537.0,2.0,36.0,66.0,3,5,727,438
60112,0.0,,,180.0,67080.0,12491.0,3459.0,56639.0,919.400024414062,2959.0,853.0,14067.0,2,5,1604,461
60113,0.0,,,188.0,87600.0,11015.0,3748.0,41172.0,,2416.0,667.0,9244.0,3,5,1588,44
60114,0.0,623728.0,0.0350000001490116,173.0,63145.0,7661.0,3960.0,30227.0,1.0,1687.0,627.0,7312.0,3,5,2144,461
60116,0.0,,,213.0,77958.0,4208.0,1913.0,55784.0,1204.47998046875,1095.0,360.0,12939.0,3,5,1482,160
60117,0.0,,,12.0,4392.0,540.0,46.0,1124.0,80.6399993896484,235.0,32.0,595.0,3,5,780,824
60118,0.0,97031.0,0.0640999972820282,34.0,12410.0,595.0,525.0,3830.0,203.710006713867,179.0,156.0,1175.0,2,5,1003,1500
60119,0.0,,,166.0,58692.0,16759.0,2614.0,37404.0,1240.18994140625,3445.0,612.0,9290.0,3,5,1621,848
60124,0.0,,,48.0,17616.0,1241.0,,4504.0,123.540000915527,516.0,,2078.0,2,5,1505,755
61300,0.0,,,8.0,2928.0,342.0,6.0,419.0,41.2400016784668,30.0,3.0,38.0,3,5,787,807
61301,0.0,,,12.0,4392.0,1586.0,68.0,2039.0,82.0500030517578,223.0,26.0,357.0,3,5,710,1290
61302,0.0,,,16.0,5856.0,2620.0,26.0,3187.0,137.729995727539,159.0,4.0,237.0,3,5,1005,985
61303,0.0,,,25.0,9150.0,1754.0,93.0,2364.0,132.860000610352,345.0,29.0,516.0,3,5,371,1023
61304,0.0,,,25.0,9150.0,741.0,1.0,7256.0,70.9000015258789,61.0,1.0,77.0,3,5,1212,1191
61305,0.0,,,15.0,5490.0,934.0,16.0,1021.0,59.25,114.0,5.0,147.0,3,5,1277,1191
61306,0.0,,,21.0,7686.0,1095.0,14.0,1251.0,95.620002746582,149.0,12.0,179.0,3,5,1303,883
61307,0.0,,,25.0,9150.0,232.0,1486.0,2994.0,110.470001220703,29.0,7.0,71.0,3,5,2321,1289
